"","V1"
"inaug_JohnQuincyAdams_1_44",14
"inaug_JohnQuincyAdams_1_45",14
"inaug_JohnQuincyAdams_1_46",15
"inaug_JohnQuincyAdams_1_47",15
"inaug_JohnQuincyAdams_1_48",15
"inaug_JohnQuincyAdams_1_49",6
"inaug_JohnQuincyAdams_1_50",6
"inaug_JohnQuincyAdams_1_51",2
"inaug_JohnQuincyAdams_1_52",2
"inaug_JohnQuincyAdams_1_53",9
"inaug_JohnQuincyAdams_1_54",9
"inaug_JohnQuincyAdams_1_55",9
"inaug_JohnQuincyAdams_1_56",9
"inaug_JohnQuincyAdams_1_57",9
"inaug_JohnQuincyAdams_1_58",14
"inaug_JohnQuincyAdams_1_59",14
"inaug_JohnQuincyAdams_1_60",12
"inaug_JohnQuincyAdams_1_61",9
"inaug_JohnQuincyAdams_1_62",15
"inaug_JohnQuincyAdams_1_63",15
"inaug_JohnQuincyAdams_1_64",15
"inaug_JohnQuincyAdams_1_65",9
"inaug_JohnQuincyAdams_1_66",9
"inaug_JohnQuincyAdams_1_67",9
"inaug_JohnQuincyAdams_1_68",9
"inaug_JohnQuincyAdams_1_69",9
"inaug_JohnQuincyAdams_1_70",10
"inaug_JohnQuincyAdams_1_71",10
"inaug_JohnQuincyAdams_1_72",11
"inaug_JohnQuincyAdams_1_73",11
"inaug_JohnQuincyAdams_1_74",11
"inaug_JohnQuincyAdams_1_75",11
"inaug_JohnQuincyAdams_1_76",6
"inaug_JohnQuincyAdams_1_77",6
"inaug_JohnQuincyAdams_1_78",6
"inaug_JohnQuincyAdams_1_79",13
"inaug_JohnQuincyAdams_1_80",11
"inaug_JohnQuincyAdams_1_81",11
"inaug_JohnQuincyAdams_1_82",15
"inaug_JohnQuincyAdams_1_83",6
"inaug_JohnQuincyAdams_1_84",6
"inaug_JohnQuincyAdams_1_85",6
"inaug_JohnQuincyAdams_1_86",6
"inaug_JohnQuincyAdams_1_87",6
"inaug_JohnQuincyAdams_1_88",11
"inaug_JohnQuincyAdams_1_89",13
"inaug_JohnQuincyAdams_1_90",13
"inaug_JohnQuincyAdams_1_91",13
"inaug_JohnQuincyAdams_1_92",13
"inaug_JohnQuincyAdams_1_93",3
"inaug_JohnQuincyAdams_1_94",3
"inaug_JohnQuincyAdams_1_95",3
"inaug_JohnQuincyAdams_1_96",3
"inaug_JohnQuincyAdams_1_97",3
"inaug_JohnQuincyAdams_1_98",3
"inaug_JohnQuincyAdams_1_99",12
"inaug_JohnQuincyAdams_1_100",8
"inaug_JohnQuincyAdams_1_101",8
"inaug_JohnQuincyAdams_1_102",9
"inaug_JohnQuincyAdams_1_103",14
"inaug_JohnQuincyAdams_1_104",14
"inaug_JohnQuincyAdams_1_105",14
"inaug_JohnQuincyAdams_1_106",15
"inaug_JohnQuincyAdams_1_107",10
"inaug_JohnQuincyAdams_1_108",10
"inaug_JohnQuincyAdams_1_109",10
"inaug_JohnQuincyAdams_1_110",10
"inaug_JohnQuincyAdams_1_111",10
"inaug_AndrewJackson_1_2",10
"inaug_AndrewJackson_1_3",10
"inaug_AndrewJackson_1_4",15
"inaug_AndrewJackson_1_5",10
"inaug_AndrewJackson_1_6",12
"inaug_AndrewJackson_1_7",15
"inaug_AndrewJackson_1_8",15
"inaug_AndrewJackson_1_9",6
"inaug_AndrewJackson_1_10",6
"inaug_AndrewJackson_1_11",6
"inaug_AndrewJackson_1_12",6
"inaug_AndrewJackson_1_13",11
"inaug_AndrewJackson_1_14",13
"inaug_AndrewJackson_1_15",13
"inaug_AndrewJackson_1_16",13
"inaug_AndrewJackson_1_17",15
"inaug_AndrewJackson_1_18",15
"inaug_AndrewJackson_1_19",7
"inaug_AndrewJackson_1_20",10
"inaug_AndrewJackson_1_21",10
"inaug_AndrewJackson_1_22",11
"inaug_AndrewJackson_1_23",10
"inaug_AndrewJackson_1_24",10
"inaug_AndrewJackson_1_25",10
"inaug_AndrewJackson_1_26",10
"inaug_AndrewJackson_1_27",10
"inaug_MartinvanBuren_1_2",10
"inaug_MartinvanBuren_1_3",10
"inaug_MartinvanBuren_1_4",10
"inaug_MartinvanBuren_1_5",10
"inaug_MartinvanBuren_1_6",10
"inaug_MartinvanBuren_1_7",10
"inaug_MartinvanBuren_1_8",10
"inaug_MartinvanBuren_1_9",3
"inaug_MartinvanBuren_1_10",3
"inaug_MartinvanBuren_1_11",3
"inaug_MartinvanBuren_1_12",3
"inaug_MartinvanBuren_1_13",3
"inaug_MartinvanBuren_1_14",3
"inaug_MartinvanBuren_1_15",3
"inaug_MartinvanBuren_1_16",3
"inaug_MartinvanBuren_1_17",3
"inaug_MartinvanBuren_1_18",3
"inaug_MartinvanBuren_1_19",3
"inaug_MartinvanBuren_1_20",3
"inaug_MartinvanBuren_1_21",3
"inaug_MartinvanBuren_1_22",9
"inaug_MartinvanBuren_1_23",9
"inaug_MartinvanBuren_1_24",9
"inaug_MartinvanBuren_1_25",15
"inaug_MartinvanBuren_1_26",15
"inaug_MartinvanBuren_1_27",15
"inaug_MartinvanBuren_1_28",3
"inaug_MartinvanBuren_1_29",3
"inaug_MartinvanBuren_1_30",2
"inaug_MartinvanBuren_1_31",1
"inaug_MartinvanBuren_1_32",1
